 ,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
JPN,Asia,Japan,2020-02-25,126050796.0,173.0,13.0,13.429,3,1,0.143,1.372,0.103,0.107,0.024,0.008,0.001,1.07,,,,,,,,
JPN,Asia,Japan,2020-02-26,126050796.0,192.0,19.0,15.286,3,0,0.143,1.523,0.151,0.121,0.024,0,0.001,1.07,,,,,,,,
JPN,Asia,Japan,2020-02-27,126050796.0,218.0,26.0,17.571,4,1,0.286,1.729,0.206,0.139,0.032,0.008,0.002,1.09,,,,,,,,
JPN,Asia,Japan,2020-02-28,126050796.0,236.0,18.0,17.714,5,1,0.429,1.872,0.143,0.141,0.04,0.008,0.003,1.06,,,,,,,,
JPN,Asia,Japan,2020-02-29,126050796.0,245.0,9.0,15.429,6,1,0.571,1.944,0.071,0.122,0.048,0.008,0.005,1.08,,,,,,,,
JPN,Asia,Japan,2020-03-01,126050796.0,259.0,14.0,15.714,6,0,0.571,2.055,0.111,0.125,0.048,0,0.005,1.21,,,,,,,,
KWT,Asia,Kuwait,2020-02-24,4328553.0,1.0,1.0,,,,,0.231,0.231,,,,,,,,,,,,,
KWT,Asia,Kuwait,2020-02-25,4328553.0,11.0,10.0,,,,,2.541,2.31,,,,,,,,,,,,,
KWT,Asia,Kuwait,2020-02-26,4328553.0,26.0,15.0,,,,,6.007,3.465,,,,,,,,,,,,,
KWT,Asia,Kuwait,2020-02-27,4328553.0,43.0,17.0,,,,,9.934,3.927,,,,,,,,,,,,,
KWT,Asia,Kuwait,2020-02-28,4328553.0,45.0,2.0,,,,,10.396,0.462,,,,,,,,,,,,,
KWT,Asia,Kuwait,2020-02-29,4328553.0,45.0,0.0,6.429,,,0.0,10.396,0.0,1.485,,,0.0,,,,,,,,,
KWT,Asia,Kuwait,2020-03-01,4328553.0,45.0,0.0,6.429,,,0.0,10.396,0.0,1.485,,,0.0,,,,,,,,,
LVA,Europe,Latvia,2020-01-06,1866934.0,,,,,,,,,,,,,,,,,,0,0,0,0
LVA,Europe,Latvia,2020-01-18,1866934.0,,,,,,,,,,,,,,,,,,0,0,0,0
LVA,Europe,Latvia,2020-01-24,1866934.0,,,,,,,,,,,,,,,,,,0,0,0,0
LVA,Europe,Latvia,2020-02-02,1866934.0,,,,,,,,,,,,,,,,,,0,0,0,0
LVA,Europe,Latvia,2020-02-09,1866934.0,,,,,,,,,,,,,,,,,,0,0,0,0
LVA,Europe,Latvia,2020-02-15,1866934.0,,,,,,,,,,,,,,,,,,0,0,0,0
LVA,Europe,Latvia,2020-02-23,1866934.0,,,,,,,,,,,,,,,,,,0,0,0,0
LVA,Europe,Latvia,2020-02-29,1866934.0,,,,,,,,,,,,,,,,,,,,,
LVA,Europe,Latvia,2020-03-01,1866934.0,,,,,,,,,,,,,,,,,,0,0,0,0
LBN,Asia,Lebanon,2020-02-21,6769151.0,1.0,1.0,,,,,0.148,0.148,,,,,,,,,,,,,
LBN,Asia,Lebanon,2020-02-22,6769151.0,1.0,0.0,,,,,0.148,0.0,,,,,,,,,,,,,
LBN,Asia,Lebanon,2020-02-23,6769151.0,1.0,0.0,,,,,0.148,0.0,,,,,,,,,,,,,
LBN,Asia,Lebanon,2020-02-24,6769151.0,1.0,0.0,,,,,0.148,0.0,,,,,,,,,,,,,
LBN,Asia,Lebanon,2020-02-25,6769151.0,1.0,0.0,,,,,0.148,0.0,,,,,,,,,,,,,
LBN,Asia,Lebanon,2020-02-26,6769151.0,2.0,1.0,0.286,,,0.0,0.295,0.148,0.042,,,0.0,,,,,,,,,
LBN,Asia,Lebanon,2020-02-27,6769151.0,2.0,0.0,0.286,,,0.0,0.295,0.0,0.042,,,0.0,,,,,,,,,
LBN,Asia,Lebanon,2020-02-28,6769151.0,2.0,0.0,0.143,,,0.0,0.295,0.0,0.021,,,0.0,,,,,,,,,
LBN,Asia,Lebanon,2020-02-29,6769151.0,4.0,2.0,0.429,,,0.0,0.591,0.295,0.063,,,0.0,,,,,,,,,
LBN,Asia,Lebanon,2020-03-01,6769151.0,10.0,6.0,1.286,,,0.0,1.477,0.886,0.19,,,0.0,,,,,,,,,
LTU,Europe,Lithuania,2020-02-29,2689862.0,1.0,1.0,,,,,0.372,0.372,,,,,,,,,,,,,
LTU,Europe,Lithuania,2020-03-01,2689862.0,1.0,0.0,,,,,0.372,0.0,,,,,,,,,,,,,
LUX,Europe,Luxembourg,2020-01-06,634814.0,,,,,,,,,,,,,,,,,,,,4.056,6.389
LUX,Europe,Luxembourg,2020-01-24,634814.0,,,,,,,,,,,,,,,,,,,,1.014,1.597
LUX,Europe,Luxembourg,2020-02-24,634814.0,,,,,,,,,,,,,,0,0,,,,,,
LUX,Europe,Luxembourg,2020-02-25,634814.0,,,,,,,,,,,,,,0,0,,,,,,
LUX,Europe,Luxembourg,2020-02-26,634814.0,,,,,,,,,,,,,,0,0,,,,,,
LUX,Europe,Luxembourg,2020-02-27,634814.0,,,,,,,,,,,,,,0,0,,,,,,
LUX,Europe,Luxembourg,2020-02-28,634814.0,,,,,,,,,,,,,,0,0,,,,,,
LUX,Europe,Luxembourg,2020-02-29,634814.0,1.0,1.0,,,,,1.575,1.575,,,,,,0,0,,,,,,
LUX,Europe,Luxembourg,2020-03-01,634814.0,1.0,0.0,,,,,1.575,0.0,,,,,,0,0,,,,,,
MYS,Asia,Malaysia,2020-01-24,32776195.0,,,,,,,,,,,,,,,,,,,,,
MYS,Asia,Malaysia,2020-01-25,32776195.0,3.0,3.0,,,,,0.092,0.092,,,,,,,,,,,,,
MYS,Asia,Malaysia,2020-01-26,32776195.0,4.0,1.0,,,,,0.122,0.031,,,,,,,,,,,,,
MYS,Asia,Malaysia,2020-01-27,32776195.0,4.0,0.0,,,,,0.122,0.0,,,,,,,,,,,,,
MYS,Asia,Malaysia,2020-01-28,32776195.0,4.0,0.0,,,,,0.122,0.0,,,,,,,,,,,,,
MYS,Asia,Malaysia,2020-01-29,32776195.0,7.0,3.0,,,,,0.214,0.092,,,,,,,,,,,,,
MYS,Asia,Malaysia,2020-01-30,32776195.0,8.0,1.0,1.143,,,0.0,0.244,0.031,0.035,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-01-31,32776195.0,8.0,0.0,1.143,,,0.0,0.244,0.0,0.035,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-01,32776195.0,8.0,0.0,0.714,,,0.0,0.244,0.0,0.022,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-02,32776195.0,8.0,0.0,0.571,,,0.0,0.244,0.0,0.017,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-03,32776195.0,8.0,0.0,0.571,,,0.0,0.244,0.0,0.017,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-04,32776195.0,10.0,2.0,0.857,,,0.0,0.305,0.061,0.026,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-05,32776195.0,12.0,2.0,0.714,,,0.0,0.366,0.061,0.022,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-06,32776195.0,12.0,0.0,0.571,,,0.0,0.366,0.0,0.017,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-07,32776195.0,12.0,0.0,0.571,,,0.0,0.366,0.0,0.017,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-08,32776195.0,16.0,4.0,1.143,,,0.0,0.488,0.122,0.035,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-09,32776195.0,16.0,0.0,1.143,,,0.0,0.488,0.0,0.035,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-10,32776195.0,18.0,2.0,1.429,,,0.0,0.549,0.061,0.044,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-11,32776195.0,18.0,0.0,1.143,,,0.0,0.549,0.0,0.035,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-12,32776195.0,18.0,0.0,0.857,,,0.0,0.549,0.0,0.026,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-13,32776195.0,19.0,1.0,1.0,,,0.0,0.58,0.031,0.031,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-14,32776195.0,19.0,0.0,1.0,,,0.0,0.58,0.0,0.031,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-15,32776195.0,22.0,3.0,0.857,,,0.0,0.671,0.092,0.026,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-16,32776195.0,22.0,0.0,0.857,,,0.0,0.671,0.0,0.026,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-17,32776195.0,22.0,0.0,0.571,,,0.0,0.671,0.0,0.017,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-18,32776195.0,22.0,0.0,0.571,,,0.0,0.671,0.0,0.017,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-19,32776195.0,22.0,0.0,0.571,,,0.0,0.671,0.0,0.017,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-20,32776195.0,22.0,0.0,0.429,,,0.0,0.671,0.0,0.013,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-21,32776195.0,22.0,0.0,0.429,,,0.0,0.671,0.0,0.013,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-22,32776195.0,22.0,0.0,0.0,,,0.0,0.671,0.0,0.0,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-23,32776195.0,22.0,0.0,0.0,,,0.0,0.671,0.0,0.0,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-24,32776195.0,22.0,0.0,0.0,,,0.0,0.671,0.0,0.0,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-25,32776195.0,22.0,0.0,0.0,,,0.0,0.671,0.0,0.0,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-26,32776195.0,22.0,0.0,0.0,,,0.0,0.671,0.0,0.0,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-27,32776195.0,23.0,1.0,0.143,,,0.0,0.702,0.031,0.004,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-28,32776195.0,23.0,0.0,0.143,,,0.0,0.702,0.0,0.004,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-02-29,32776195.0,25.0,2.0,0.429,,,0.0,0.763,0.061,0.013,,,0.0,,,,,,,,,
MYS,Asia,Malaysia,2020-03-01,32776195.0,29.0,4.0,1.0,,,0.0,0.885,0.122,0.031,,,0.0,,,,,,,,,
MLT,Europe,Malta,2020-02-06,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-07,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-08,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-09,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-10,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-11,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-12,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-13,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-14,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-15,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-16,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-17,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-18,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-19,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-20,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-21,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-22,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-23,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-24,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-25,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-26,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-27,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-28,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-02-29,514564.0,,,,,,,,,,,,,,,,,,,,,
MLT,Europe,Malta,2020-03-01,514564.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-01,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-02,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-03,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-04,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-05,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-06,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-07,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-08,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-09,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-10,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-11,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-12,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-13,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-14,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-15,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-16,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-17,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-18,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-19,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-20,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-21,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-22,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-23,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-24,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-25,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-26,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-27,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-28,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-29,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-30,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-01-31,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-01,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-02,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-03,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-04,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-05,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-06,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-07,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-08,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-09,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-10,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-11,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-12,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-13,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-14,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-15,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-16,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-17,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-18,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-19,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-20,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-21,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-22,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-23,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-24,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-25,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-26,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-27,130262220.0,,,,,,,,,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-28,130262220.0,1.0,1.0,,,,,0.008,0.008,,,,,,,,,,,,,
MEX,North America,Mexico,2020-02-29,130262220.0,4.0,3.0,,,,,0.031,0.023,,,,,,,,,,,,,
MEX,North America,Mexico,2020-03-01,130262220.0,5.0,1.0,,,,,0.038,0.008,,,,,,,,,,,,,
MCO,Europe,Monaco,2020-02-29,39520.0,1.0,1.0,,,,,25.304,25.304,,,,,,,,,,,,,
MCO,Europe,Monaco,2020-03-01,39520.0,1.0,0.0,,,,,25.304,0.0,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-07,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-08,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-09,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-10,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-11,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-12,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-13,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-14,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-15,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-16,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-17,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-18,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-19,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-20,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-21,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-22,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-23,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-24,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-25,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-26,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-27,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-28,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-02-29,37344787.0,,,,,,,,,,,,,,,,,,,,,
MAR,Africa,Morocco,2020-03-01,37344787.0,,,,,,,,,,,,,,,,,,,,,
NPL,Asia,Nepal,2020-01-25,29674920.0,1.0,1.0,,,,,0.034,0.034,,,,,,,,,,,,,
NPL,Asia,Nepal,2020-01-26,29674920.0,1.0,0.0,,,,,0.034,0.0,,,,,,,,,,,,,
NPL,Asia,Nepal,2020-01-27,29674920.0,1.0,0.0,,,,,0.034,0.0,,,,,,,,,,,,,
NPL,Asia,Nepal,2020-01-28,29674920.0,1.0,0.0,,,,,0.034,0.0,,,,,,,,,,,,,
NPL,Asia,Nepal,2020-01-29,29674920.0,1.0,0.0,,,,,0.034,0.0,,,,,,,,,,,,,
NPL,Asia,Nepal,2020-01-30,29674920.0,1.0,0.0,0.143,,,0.0,0.034,0.0,0.005,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-01-31,29674920.0,1.0,0.0,0.143,,,0.0,0.034,0.0,0.005,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-01,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-02,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-03,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-04,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-05,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-06,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-07,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-08,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-09,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-10,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-11,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-12,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-13,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-14,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-15,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-16,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-17,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-18,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-19,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-20,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-21,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-22,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-23,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-24,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-25,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-26,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-27,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-28,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-02-29,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NPL,Asia,Nepal,2020-03-01,29674920.0,1.0,0.0,0.0,,,0.0,0.034,0.0,0.0,,,0.0,,,,,,,,,
NLD,Europe,Netherlands,2020-02-27,17173094.0,1.0,1.0,,,,,0.058,0.058,,,,,,7,0.408,1,0.058,,,,
NLD,Europe,Netherlands,2020-02-28,17173094.0,1.0,0.0,,,,,0.058,0.0,,,,,,8,0.466,9,0.524,,,,
NLD,Europe,Netherlands,2020-02-29,17173094.0,6.0,5.0,,,,,0.349,0.291,,,,,,9,0.524,10,0.582,,,,
NLD,Europe,Netherlands,2020-03-01,17173094.0,10.0,4.0,,,,,0.582,0.233,,,,,,11,0.641,20,1.165,1.973,0.115,30.582,1.781
NZL,Oceania,New Zealand,2020-02-28,4860642.0,1.0,1.0,,,,,0.206,0.206,,,,,,,,,,,,,
NZL,Oceania,New Zealand,2020-02-29,4860642.0,1.0,0.0,,,,,0.206,0.0,,,,,,,,,,,,,
NZL,Oceania,New Zealand,2020-03-01,4860642.0,1.0,0.0,,,,,0.206,0.0,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020-02-28,211400704.0,1.0,1.0,,,,,0.005,0.005,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020-02-29,211400704.0,1.0,0.0,,,,,0.005,0.0,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020-03-01,211400704.0,1.0,0.0,,,,,0.005,0.0,,,,,,,,,,,,,
OWID_NAM,,North America,2020-01-22,596581283.0,1.0,0.0,,,0,,0.002,0.0,,,0,,,,,,,,,,
